"year";"timescale";"x";"y";"NFad";"se_NFad";"Log_over_Fad";"NLog";"se_NLog";"NFob";"se_NFob"
2021;10;59;-5;37,29;4,25731086285689;NA;NA;NA;NA;NA
2021;10;59;-3;46,42;4,72295423848186;0;0;0;46,42;4,72295423848186
2021;10;59;-1;24,78;2,12865543142844;0;0;0;24,78;2,12865543142844
2021;10;59;1;105,74;7,71637593892811;0;0;0;105,74;7,71637593892811
2021;10;59;3;150,88;6,51900725874961;0;0;0;150,88;6,51900725874961
2021;10;59;5;126,36;6,31944581205319;NA;NA;NA;NA;NA
2021;10;59;7;93,68;5,9868434008925;NA;NA;NA;NA;NA
2021;10;59;9;49,44;3,19298314714267;NA;NA;NA;NA;NA
2021;10;59;11;46,94;4,12426989839261;NA;NA;NA;NA;NA
2021;10;59;13;53,64;3,52558555830336;NA;NA;NA;NA;NA
2021;10;59;15;29,8;3,92470845169619;NA;NA;NA;NA;NA
2021;10;59;17;18,15;2,12865543142844;NA;NA;NA;NA;NA
2021;10;59;19;3,35;0,731725304553527;NA;NA;NA;NA;NA
2021;10;59;21;0,58;0,133040964464278;NA;NA;NA;NA;NA
2021;10;61;-37;0,61;0,133040964464278;NA;NA;NA;NA;NA
2021;10;61;-19;1,1;0,266081928928555;NA;NA;NA;NA;NA
2021;10;61;-17;0,51;0,0665204822321389;NA;NA;NA;NA;NA
2021;10;61;-15;0,84;0,266081928928555;NA;NA;NA;NA;NA
2021;10;61;-13;2,13;0,465643375624972;NA;NA;NA;NA;NA
2021;10;61;-11;11,28;0,731725304553527;NA;NA;NA;NA;NA
2021;10;61;-9;9,35;1,33040964464278;NA;NA;NA;NA;NA
2021;10;61;-7;18,61;2,26169639589272;NA;NA;NA;NA;NA
2021;10;61;-5;39,74;2,79386025374983;NA;NA;NA;NA;NA
2021;10;61;-3;34,87;3,5921060405355;NA;NA;NA;NA;NA
2021;10;61;-1;19,32;2,19517591366058;0;0;0;19,32;2,19517591366058
2021;10;61;1;89,55;8,84722413687447;NA;NA;NA;NA;NA
2021;10;61;3;165,9;12,5723711418742;NA;NA;NA;NA;NA
2021;10;61;5;112,66;6,65204822321389;NA;NA;NA;NA;NA
2021;10;61;7;71,62;3,79166748723191;NA;NA;NA;NA;NA
2021;10;61;9;59,29;5,05555664964255;NA;NA;NA;NA;NA
2021;10;61;11;45,87;4,25731086285689;NA;NA;NA;NA;NA
2021;10;61;13;41,23;3,39254459383908;NA;NA;NA;NA;NA
2021;10;61;15;44,49;3,5921060405355;NA;NA;NA;NA;NA
2021;10;61;17;37,9;3,92470845169619;NA;NA;NA;NA;NA
2021;10;61;19;14;1,99561446696417;NA;NA;NA;NA;NA
2021;10;61;21;1,36;0,199561446696417;NA;NA;NA;NA;NA
2021;10;61;23;0,15;0;NA;NA;NA;NA;NA
2021;10;61;25;0,39;0;NA;NA;NA;NA;NA
2021;10;63;-27;0,09;0;NA;NA;NA;NA;NA
2021;10;63;-25;0,72;0;NA;NA;NA;NA;NA
2021;10;63;-17;0,39;0;NA;NA;NA;NA;NA
2021;10;63;-15;1,42;0,332602411160694;NA;NA;NA;NA;NA
2021;10;63;-13;1,87;0,266081928928555;NA;NA;NA;NA;NA
2021;10;63;-11;6,74;0,798245786785666;NA;NA;NA;NA;NA
2021;10;63;-9;10,06;1,39693012687492;NA;NA;NA;NA;NA
2021;10;63;-7;22,22;1,66301205580347;NA;NA;NA;NA;NA
2021;10;63;-5;35,23;1,72953253803561;NA;NA;NA;NA;NA
2021;10;63;-3;20,07;2,26169639589272;NA;NA;NA;NA;NA
2021;10;63;-1;15,94;1,66301205580347;NA;NA;NA;NA;NA
2021;10;63;1;62,54;14,3019036799099;NA;NA;NA;NA;NA
2021;10;63;3;146,77;14,1023422332134;0,142857142857143;20,9671428571429;2,01462031903049;167,737142857143;16,1169625522439
2021;10;63;5;136;12,5723711418742;NA;NA;NA;NA;NA
2021;10;63;7;64,72;2,59429880705341;NA;NA;NA;NA;NA
2021;10;63;9;34;2,59429880705341;NA;NA;NA;NA;NA
2021;10;63;11;29,55;2,52777832482128;NA;NA;NA;NA;NA
2021;10;63;13;34,49;2,46125784258914;NA;NA;NA;NA;NA
2021;10;63;15;44,23;2,79386025374983;NA;NA;NA;NA;NA
2021;10;63;17;23,45;1,66301205580347;NA;NA;NA;NA;NA
2021;10;63;19;25,09;1,72953253803561;NA;NA;NA;NA;NA
2021;10;63;21;9,16;1,33040964464278;NA;NA;NA;NA;NA
2021;10;63;23;0,19;0;NA;NA;NA;NA;NA
2021;10;65;-25;0,58;0,0665204822321389;NA;NA;NA;NA;NA
2021;10;65;-23;0,55;0;NA;NA;NA;NA;NA
2021;10;65;-21;0,42;0;NA;NA;NA;NA;NA
2021;10;65;-19;0,13;0;NA;NA;NA;NA;NA
2021;10;65;-15;1,64;0,399122893392833;NA;NA;NA;NA;NA
2021;10;65;-13;2,42;0,665204822321388;NA;NA;NA;NA;NA
2021;10;65;-11;5,28;0,665204822321388;NA;NA;NA;NA;NA
2021;10;65;-9;13,15;1,59649157357133;NA;NA;NA;NA;NA
2021;10;65;-7;32,3;2,12865543142844;NA;NA;NA;NA;NA
2021;10;65;-5;34,52;3,52558555830336;NA;NA;NA;NA;NA
2021;10;65;-3;13,29;1,1973686801785;NA;NA;NA;NA;NA
2021;10;65;-1;19,68;2,59429880705342;NA;NA;NA;NA;NA
2021;10;65;1;53,68;6,78508918767816;NA;NA;NA;NA;NA
2021;10;65;3;128,45;12,9714940352671;NA;NA;NA;NA;NA
2021;10;65;5;134,42;9,2463470302673;NA;NA;NA;NA;NA
2021;10;65;7;72,03;4,98903616741041;NA;NA;NA;NA;NA
2021;10;65;9;39,23;2,59429880705341;NA;NA;NA;NA;NA
2021;10;65;11;26,51;2,0621349491963;NA;NA;NA;NA;NA
2021;10;65;13;25,42;1,79605302026775;NA;NA;NA;NA;NA
2021;10;65;15;23,55;1,52997109133919;NA;NA;NA;NA;NA
2021;10;65;17;19,84;1,39693012687492;NA;NA;NA;NA;NA
2021;10;65;19;18,87;1,06432771571422;NA;NA;NA;NA;NA
2021;10;65;21;6,13;0,665204822321388;NA;NA;NA;NA;NA
2021;10;65;23;0,58;0,133040964464278;NA;NA;NA;NA;NA
2021;10;67;-23;0,09;0;NA;NA;NA;NA;NA
2021;10;67;-21;0,13;0;NA;NA;NA;NA;NA
2021;10;67;-19;0,06;0;NA;NA;NA;NA;NA
2021;10;67;-15;1,94;0,399122893392833;NA;NA;NA;NA;NA
2021;10;67;-13;4,06;0,864766269017805;NA;NA;NA;NA;NA
2021;10;67;-11;4,51;0,731725304553527;NA;NA;NA;NA;NA
2021;10;67;-9;6,25;0,731725304553527;NA;NA;NA;NA;NA
2021;10;67;-7;13,51;1,86257350249989;NA;NA;NA;NA;NA
2021;10;67;-5;18,32;2,32821687812486;NA;NA;NA;NA;NA
2021;10;67;-3;10,99;1,46345060910705;NA;NA;NA;NA;NA
2021;10;67;-1;32,85;4,98903616741041;NA;NA;NA;NA;NA
2021;10;67;1;106,97;11,973686801785;NA;NA;NA;NA;NA
2021;10;67;3;165;10,1111132992851;NA;NA;NA;NA;NA
2021;10;67;5;80,52;8,78070365464233;NA;NA;NA;NA;NA
2021;10;67;7;51,61;5,92032291866036;NA;NA;NA;NA;NA
2021;10;67;9;35,65;4,25731086285689;NA;NA;NA;NA;NA
2021;10;67;11;28,23;2,72733977151769;NA;NA;NA;NA;NA
2021;10;67;13;18,84;1,79605302026775;NA;NA;NA;NA;NA
2021;10;67;15;20,42;1,86257350249989;NA;NA;NA;NA;NA
2021;10;67;17;21,19;1,79605302026775;NA;NA;NA;NA;NA
2021;10;67;19;4,71;1,06432771571422;NA;NA;NA;NA;NA
2021;10;67;21;2,29;0,665204822321388;NA;NA;NA;NA;NA
2021;10;69;-29;0,25;0;NA;NA;NA;NA;NA
2021;10;69;-27;0,58;0,133040964464278;NA;NA;NA;NA;NA
2021;10;69;-21;0,23;0;NA;NA;NA;NA;NA
2021;10;69;-17;0,32;0;NA;NA;NA;NA;NA
2021;10;69;-15;1,33;0,266081928928555;NA;NA;NA;NA;NA
2021;10;69;-13;4,8;0,731725304553527;NA;NA;NA;NA;NA
2021;10;69;-11;5,26;0,731725304553527;NA;NA;NA;NA;NA
2021;10;69;-9;4;0,59868434008925;NA;NA;NA;NA;NA
2021;10;69;-7;9,14;1,33040964464278;NA;NA;NA;NA;NA
2021;10;69;-5;11,36;1,13084819794636;NA;NA;NA;NA;NA
2021;10;69;-3;5,32;0,864766269017805;NA;NA;NA;NA;NA
2021;10;69;-1;15,03;1,52997109133919;NA;NA;NA;NA;NA
2021;10;69;1;122,23;13,3040964464278;0,166666666666667;20,3716666666667;2,21734940773797;142,601666666667;15,5214458541658
2021;10;69;3;83,49;5,12207713187469;NA;NA;NA;NA;NA
2021;10;69;5;71,06;4,65643375624972;NA;NA;NA;NA;NA
2021;10;69;7;44,19;3,2595036293748;1,5;66,285;4,8892554440622;110,475;8,148759073437
2021;10;69;9;21,36;1,66301205580347;NA;NA;NA;NA;NA
2021;10;69;11;25,36;1,99561446696417;NA;NA;NA;NA;NA
2021;10;69;13;14,58;1,59649157357133;NA;NA;NA;NA;NA
2021;10;69;15;15,68;1,52997109133919;NA;NA;NA;NA;NA
2021;10;69;17;7,54;0,931286751249944;NA;NA;NA;NA;NA
2021;10;69;19;5,83;0,931286751249944;NA;NA;NA;NA;NA
2021;10;69;21;0,06;0;NA;NA;NA;NA;NA
2021;10;71;-29;0,1;0;NA;NA;NA;NA;NA
2021;10;71;-27;0,06;0;NA;NA;NA;NA;NA
2021;10;71;-23;0,52;0,133040964464278;NA;NA;NA;NA;NA
2021;10;71;-21;0,06;0;NA;NA;NA;NA;NA
2021;10;71;-17;0,39;0,133040964464278;NA;NA;NA;NA;NA
2021;10;71;-15;2;0,399122893392833;NA;NA;NA;NA;NA
2021;10;71;-13;3,68;0,665204822321388;NA;NA;NA;NA;NA
2021;10;71;-11;4,42;0,731725304553527;NA;NA;NA;NA;NA
2021;10;71;-9;3,96;0,931286751249944;NA;NA;NA;NA;NA
2021;10;71;-7;4,87;0,798245786785666;NA;NA;NA;NA;NA
2021;10;71;-5;12,02;0,997807233482083;NA;NA;NA;NA;NA
2021;10;71;-3;2,07;0,532163857857111;NA;NA;NA;NA;NA
2021;10;71;-1;5,65;0,997807233482083;NA;NA;NA;NA;NA
2021;10;71;1;107,23;11,5745639083922;NA;NA;NA;NA;NA
2021;10;71;3;62,84;3,85818796946405;NA;NA;NA;NA;NA
2021;10;71;5;66,07;4,72295423848186;NA;NA;NA;NA;NA
2021;10;71;7;35,01;1,59649157357133;NA;NA;NA;NA;NA
2021;10;71;9;16,68;1,72953253803561;NA;NA;NA;NA;NA
2021;10;71;11;16,91;1,26388916241064;NA;NA;NA;NA;NA
2021;10;71;13;5,29;0,399122893392833;NA;NA;NA;NA;NA
2021;10;71;15;6,52;0,731725304553527;NA;NA;NA;NA;NA
2021;10;71;17;0,93;0,266081928928555;NA;NA;NA;NA;NA
2021;10;71;19;0,35;0;NA;NA;NA;NA;NA
2021;10;73;-37;0,93;0,266081928928555;NA;NA;NA;NA;NA
2021;10;73;-17;1,42;0,266081928928555;NA;NA;NA;NA;NA
2021;10;73;-15;2,42;0,59868434008925;NA;NA;NA;NA;NA
2021;10;73;-13;4,38;0,864766269017805;NA;NA;NA;NA;NA
2021;10;73;-11;4,04;0,665204822321388;NA;NA;NA;NA;NA
2021;10;73;-9;4,32;0,864766269017805;NA;NA;NA;NA;NA
2021;10;73;-7;2,61;0,59868434008925;NA;NA;NA;NA;NA
2021;10;73;-5;12,07;1,46345060910705;NA;NA;NA;NA;NA
2021;10;73;-3;2,59;0,532163857857111;NA;NA;NA;NA;NA
2021;10;73;-1;8,55;1,59649157357133;NA;NA;NA;NA;NA
2021;10;73;1;75,03;7,51681449223169;NA;NA;NA;NA;NA
2021;10;73;3;52,97;4,19079038062475;NA;NA;NA;NA;NA
2021;10;73;5;51,39;4,12426989839261;NA;NA;NA;NA;NA
2021;10;73;7;26,84;1,46345060910705;NA;NA;NA;NA;NA
2021;10;73;9;10,1;0,931286751249944;NA;NA;NA;NA;NA
2021;10;73;11;10,1;1,52997109133919;NA;NA;NA;NA;NA
2021;10;73;13;1,65;0,266081928928555;NA;NA;NA;NA;NA
2021;10;73;15;1,09;0,199561446696417;NA;NA;NA;NA;NA
2021;10;75;-21;0,16;0;NA;NA;NA;NA;NA
2021;10;75;-19;0,19;0;NA;NA;NA;NA;NA
2021;10;75;-17;0,77;0,266081928928555;NA;NA;NA;NA;NA
2021;10;75;-15;2,22;0,59868434008925;NA;NA;NA;NA;NA
2021;10;75;-13;3,72;0,798245786785666;NA;NA;NA;NA;NA
2021;10;75;-11;5,06;0,532163857857111;NA;NA;NA;NA;NA
2021;10;75;-9;2,36;0,532163857857111;NA;NA;NA;NA;NA
2021;10;75;-7;1,32;0,266081928928555;NA;NA;NA;NA;NA
2021;10;75;-5;6,45;0,665204822321388;NA;NA;NA;NA;NA
2021;10;75;-3;3,1;0,731725304553527;NA;NA;NA;NA;NA
2021;10;75;-1;7,29;1,1973686801785;NA;NA;NA;NA;NA
2021;10;75;1;35,61;3,92470845169619;NA;NA;NA;NA;NA
2021;10;75;3;15,06;1,79605302026775;NA;NA;NA;NA;NA
2021;10;75;5;16,16;2,12865543142844;NA;NA;NA;NA;NA
2021;10;75;7;6,22;0,532163857857111;NA;NA;NA;NA;NA
2021;10;75;9;4,74;1,1973686801785;NA;NA;NA;NA;NA
2021;10;75;11;4,36;0,59868434008925;NA;NA;NA;NA;NA
2021;10;75;13;0,35;0,133040964464278;NA;NA;NA;NA;NA
2021;10;77;-25;0,52;0,133040964464278;NA;NA;NA;NA;NA
2021;10;77;-23;0,03;0;NA;NA;NA;NA;NA
2021;10;77;-21;0,23;0;NA;NA;NA;NA;NA
2021;10;77;-19;0,29;0;NA;NA;NA;NA;NA
2021;10;77;-17;1,22;0,133040964464278;NA;NA;NA;NA;NA
2021;10;77;-15;2,01;0,465643375624972;NA;NA;NA;NA;NA
2021;10;77;-13;6,58;0,864766269017805;NA;NA;NA;NA;NA
2021;10;77;-11;4,78;0,864766269017805;NA;NA;NA;NA;NA
2021;10;77;-9;3,03;0,465643375624972;NA;NA;NA;NA;NA
2021;10;77;-7;1,1;0,199561446696417;NA;NA;NA;NA;NA
2021;10;77;-5;5,17;0,665204822321388;NA;NA;NA;NA;NA
2021;10;77;-3;4,46;0,532163857857111;NA;NA;NA;NA;NA
2021;10;77;-1;5,97;1,26388916241064;NA;NA;NA;NA;NA
2021;10;77;1;29,75;4,19079038062475;NA;NA;NA;NA;NA
2021;10;77;3;20,12;2,26169639589272;NA;NA;NA;NA;NA
2021;10;77;5;8,16;1,26388916241064;NA;NA;NA;NA;NA
2021;10;77;7;2,81;0,665204822321388;NA;NA;NA;NA;NA
2021;10;77;9;0,87;0,266081928928555;NA;NA;NA;NA;NA
2021;10;79;-25;0,41;0,133040964464278;NA;NA;NA;NA;NA
2021;10;79;-23;0,03;0;NA;NA;NA;NA;NA
2021;10;79;-21;0,23;0;NA;NA;NA;NA;NA
2021;10;79;-19;0,74;0,133040964464278;NA;NA;NA;NA;NA
2021;10;79;-17;1,81;0,266081928928555;NA;NA;NA;NA;NA
2021;10;79;-15;2,09;0,532163857857111;NA;NA;NA;NA;NA
2021;10;79;-13;4,68;0,864766269017805;NA;NA;NA;NA;NA
2021;10;79;-11;5,15;0,798245786785666;NA;NA;NA;NA;NA
2021;10;79;-9;2;0,399122893392833;NA;NA;NA;NA;NA
2021;10;79;-7;0,84;0,133040964464278;NA;NA;NA;NA;NA
2021;10;79;-5;3;0,532163857857111;NA;NA;NA;NA;NA
2021;10;79;-3;2,32;0,399122893392833;NA;NA;NA;NA;NA
2021;10;79;-1;5,81;1,26388916241064;NA;NA;NA;NA;NA
2021;10;79;1;16,38;2,0621349491963;NA;NA;NA;NA;NA
2021;10;79;3;14,48;1,52997109133919;NA;NA;NA;NA;NA
2021;10;79;5;4,35;0,798245786785666;NA;NA;NA;NA;NA
2021;10;79;7;1,8;0,332602411160694;NA;NA;NA;NA;NA
2021;10;79;9;0,03;0;NA;NA;NA;NA;NA
2021;10;81;-27;0,16;0;NA;NA;NA;NA;NA
2021;10;81;-25;0,23;0;NA;NA;NA;NA;NA
2021;10;81;-17;0,61;0,0665204822321389;NA;NA;NA;NA;NA
2021;10;81;-15;1,54;0,399122893392833;NA;NA;NA;NA;NA
2021;10;81;-13;3,59;0,665204822321388;NA;NA;NA;NA;NA
2021;10;81;-11;6,32;1,06432771571422;NA;NA;NA;NA;NA
2021;10;81;-9;3,2;0,399122893392833;NA;NA;NA;NA;NA
2021;10;81;-7;2,32;0,399122893392833;NA;NA;NA;NA;NA
2021;10;81;-5;2,2;0,465643375624972;NA;NA;NA;NA;NA
2021;10;81;-3;3,32;0,731725304553527;NA;NA;NA;NA;NA
2021;10;81;-1;6,84;0,997807233482083;NA;NA;NA;NA;NA
2021;10;81;1;12,45;2,394737360357;NA;NA;NA;NA;NA
2021;10;81;3;9,13;1,06432771571422;NA;NA;NA;NA;NA
2021;10;81;5;2,13;0,465643375624972;NA;NA;NA;NA;NA
2021;10;81;7;0,45;0,133040964464278;NA;NA;NA;NA;NA
2021;10;81;9;0,06;0;NA;NA;NA;NA;NA
2021;10;83;-19;0,06;0;NA;NA;NA;NA;NA
2021;10;83;-17;0,64;0,133040964464278;NA;NA;NA;NA;NA
2021;10;83;-15;0,13;0;NA;NA;NA;NA;NA
2021;10;83;-13;2,75;0,532163857857111;NA;NA;NA;NA;NA
2021;10;83;-11;3,7;0,59868434008925;NA;NA;NA;NA;NA
2021;10;83;-9;2,25;0,399122893392833;NA;NA;NA;NA;NA
2021;10;83;-7;2,71;0,532163857857111;NA;NA;NA;NA;NA
2021;10;83;-5;4,06;0,465643375624972;NA;NA;NA;NA;NA
2021;10;83;-3;4,71;0,864766269017805;NA;NA;NA;NA;NA
2021;10;83;-1;5,38;0,731725304553527;NA;NA;NA;NA;NA
2021;10;83;1;10,64;1,72953253803561;NA;NA;NA;NA;NA
2021;10;83;3;5,17;1,06432771571422;NA;NA;NA;NA;NA
2021;10;83;5;1,61;0,332602411160694;NA;NA;NA;NA;NA
2021;10;83;7;1,32;0,133040964464278;NA;NA;NA;NA;NA
2021;10;83;9;0,41;0;NA;NA;NA;NA;NA
2021;10;83;11;0,03;0;NA;NA;NA;NA;NA
2021;10;85;-25;0,1;0;NA;NA;NA;NA;NA
2021;10;85;-23;0,29;0,133040964464278;NA;NA;NA;NA;NA
2021;10;85;-21;0,64;0,199561446696417;NA;NA;NA;NA;NA
2021;10;85;-19;0,12;0;NA;NA;NA;NA;NA
2021;10;85;-17;0,35;0,133040964464278;NA;NA;NA;NA;NA
2021;10;85;-15;0,52;0,133040964464278;NA;NA;NA;NA;NA
2021;10;85;-13;0,78;0,0665204822321389;NA;NA;NA;NA;NA
2021;10;85;-11;1,41;0,266081928928555;NA;NA;NA;NA;NA
2021;10;85;-9;2,29;0,399122893392833;NA;NA;NA;NA;NA
2021;10;85;-7;1,74;0,399122893392833;NA;NA;NA;NA;NA
2021;10;85;-5;5,42;0,665204822321388;NA;NA;NA;NA;NA
2021;10;85;-3;4,39;0,798245786785666;NA;NA;NA;NA;NA
2021;10;85;-1;5,94;1,06432771571422;NA;NA;NA;NA;NA
2021;10;85;1;9,64;1,59649157357133;NA;NA;NA;NA;NA
2021;10;85;3;3,48;0,798245786785666;NA;NA;NA;NA;NA
2021;10;85;5;2,48;0,731725304553527;NA;NA;NA;NA;NA
2021;10;85;7;2;0,266081928928555;NA;NA;NA;NA;NA
2021;10;85;9;0,64;0,133040964464278;NA;NA;NA;NA;NA
2021;10;87;-23;0,1;0;NA;NA;NA;NA;NA
2021;10;87;-21;0,1;0;NA;NA;NA;NA;NA
2021;10;87;-15;3,61;0,59868434008925;NA;NA;NA;NA;NA
2021;10;87;-13;1,02;0,266081928928555;NA;NA;NA;NA;NA
2021;10;87;-11;0,1;0;NA;NA;NA;NA;NA
2021;10;87;-9;0,58;0;NA;NA;NA;NA;NA
2021;10;87;-7;0,55;0;NA;NA;NA;NA;NA
2021;10;87;-5;5,74;0,665204822321388;NA;NA;NA;NA;NA
2021;10;87;-3;5,51;0,864766269017805;NA;NA;NA;NA;NA
2021;10;87;-1;6,48;0,997807233482083;NA;NA;NA;NA;NA
2021;10;87;1;7,48;1,1973686801785;NA;NA;NA;NA;NA
2021;10;87;3;4,93;0,997807233482083;NA;NA;NA;NA;NA
2021;10;87;5;4;0,997807233482083;NA;NA;NA;NA;NA
2021;10;87;7;4,62;0,798245786785666;NA;NA;NA;NA;NA
2021;10;87;9;1,2;0,266081928928555;NA;NA;NA;NA;NA
2021;10;89;-15;7,87;1,46345060910705;NA;NA;NA;NA;NA
2021;10;89;-13;0,49;0;NA;NA;NA;NA;NA
2021;10;89;-9;0,13;0;NA;NA;NA;NA;NA
2021;10;89;-7;0,52;0,0665204822321389;NA;NA;NA;NA;NA
2021;10;89;-5;3,39;0,465643375624972;NA;NA;NA;NA;NA
2021;10;89;-3;4,78;0,931286751249944;NA;NA;NA;NA;NA
2021;10;89;-1;3,33;0,665204822321388;NA;NA;NA;NA;NA
2021;10;89;1;6,16;1,1973686801785;NA;NA;NA;NA;NA
2021;10;89;3;3,84;0,798245786785666;NA;NA;NA;NA;NA
2021;10;89;5;3,68;0,532163857857111;NA;NA;NA;NA;NA
2021;10;89;7;1,83;0,399122893392833;NA;NA;NA;NA;NA
2021;10;89;9;1,61;0,399122893392833;NA;NA;NA;NA;NA
2021;10;89;11;0,03;0;NA;NA;NA;NA;NA
2021;10;91;-19;0,32;0,133040964464278;NA;NA;NA;NA;NA
2021;10;91;-17;0,25;0;NA;NA;NA;NA;NA
2021;10;91;-15;0,36;0;NA;NA;NA;NA;NA
2021;10;91;-13;0,29;0;NA;NA;NA;NA;NA
2021;10;91;-7;0,68;0,266081928928555;NA;NA;NA;NA;NA
2021;10;91;-5;3,58;0,399122893392833;NA;NA;NA;NA;NA
2021;10;91;-3;2,68;0,532163857857111;NA;NA;NA;NA;NA
2021;10;91;-1;2,17;0,199561446696417;NA;NA;NA;NA;NA
2021;10;91;1;5,87;1,1973686801785;NA;NA;NA;NA;NA
2021;10;91;3;2,77;0,665204822321388;NA;NA;NA;NA;NA
2021;10;91;5;0,61;0,133040964464278;NA;NA;NA;NA;NA
2021;10;91;7;0,57;0,0665204822321389;NA;NA;NA;NA;NA
2021;10;91;9;2,74;0,59868434008925;NA;NA;NA;NA;NA
2021;10;91;11;0,1;0;NA;NA;NA;NA;NA
2021;10;93;-17;0,45;0,0665204822321389;NA;NA;NA;NA;NA
2021;10;93;-15;0,1;0;NA;NA;NA;NA;NA
2021;10;93;-7;0,84;0,133040964464278;NA;NA;NA;NA;NA
2021;10;93;-5;0,57;0,133040964464278;NA;NA;NA;NA;NA
2021;10;93;-3;1,03;0;NA;NA;NA;NA;NA
2021;10;93;-1;1,12;0,0665204822321389;NA;NA;NA;NA;NA
2021;10;93;1;3,89;0,532163857857111;NA;NA;NA;NA;NA
2021;10;93;3;3,96;0,532163857857111;NA;NA;NA;NA;NA
2021;10;93;5;0,68;0,133040964464278;NA;NA;NA;NA;NA
2021;10;93;7;0,06;0;NA;NA;NA;NA;NA
2021;10;93;9;1,71;0,465643375624972;NA;NA;NA;NA;NA
2021;10;93;11;0,26;0;NA;NA;NA;NA;NA
2021;10;95;-23;0,29;0;NA;NA;NA;NA;NA
2021;10;95;-21;0,09;0;NA;NA;NA;NA;NA
2021;10;95;-19;0,06;0;NA;NA;NA;NA;NA
2021;10;95;-7;0,26;0;NA;NA;NA;NA;NA
2021;10;95;-3;0,22;0;NA;NA;NA;NA;NA
2021;10;95;-1;0,97;0;NA;NA;NA;NA;NA
2021;10;95;1;1,33;0,266081928928555;NA;NA;NA;NA;NA
2021;10;95;3;2,55;0,59868434008925;NA;NA;NA;NA;NA
2021;10;95;5;0,36;0;NA;NA;NA;NA;NA
2021;10;95;9;0,77;0,133040964464278;NA;NA;NA;NA;NA
2021;10;95;11;0,36;0;NA;NA;NA;NA;NA
2021;10;95;13;0,03;0;NA;NA;NA;NA;NA
2021;10;97;-23;0,03;0;NA;NA;NA;NA;NA
2021;10;97;-21;0,51;0;NA;NA;NA;NA;NA
2021;10;97;-3;0,1;0;NA;NA;NA;NA;NA
2021;10;97;-1;0,49;0;NA;NA;NA;NA;NA
2021;10;97;1;0,35;0,133040964464278;NA;NA;NA;NA;NA
2021;10;97;5;0,03;0;NA;NA;NA;NA;NA
2021;10;97;9;0,41;0,133040964464278;NA;NA;NA;NA;NA
2021;10;97;11;0,55;0,133040964464278;NA;NA;NA;NA;NA
2021;10;99;-5;0,13;0;NA;NA;NA;NA;NA
2021;10;99;-3;0,03;0;NA;NA;NA;NA;NA
2021;10;99;-1;0,55;0,0665204822321389;NA;NA;NA;NA;NA
2021;10;99;9;0,1;0;NA;NA;NA;NA;NA
2021;10;101;-5;0,42;0;NA;NA;NA;NA;NA
2021;10;101;-3;0,36;0;NA;NA;NA;NA;NA
2021;10;103;-7;0,35;0;NA;NA;NA;NA;NA
2021;10;105;-9;0,03;0;NA;NA;NA;NA;NA
2021;10;105;-7;0,06;0;NA;NA;NA;NA;NA
2021;11;29;-35;0,07;0;NA;NA;NA;NA;NA
2021;11;29;-33;0,07;0;NA;NA;NA;NA;NA
2021;11;31;-35;0,17;0;NA;NA;NA;NA;NA
2021;11;31;-33;0,36;0;NA;NA;NA;NA;NA
2021;11;33;-35;0,24;0;NA;NA;NA;NA;NA
2021;11;33;-33;0,07;0;NA;NA;NA;NA;NA
2021;11;35;-33;0,03;0;NA;NA;NA;NA;NA
2021;11;35;-21;0,43;0,135240137655597;NA;NA;NA;NA;NA
2021;11;35;-19;0,03;0;NA;NA;NA;NA;NA
2021;11;37;-25;0,26;0;NA;NA;NA;NA;NA
2021;11;37;-23;0,93;0,270480275311193;NA;NA;NA;NA;NA
2021;11;37;-21;3,3;0,676200688277983;NA;NA;NA;NA;NA
2021;11;37;-19;3,97;0,77763079151968;NA;NA;NA;NA;NA
2021;11;37;-17;0,47;0,135240137655597;NA;NA;NA;NA;NA
2021;11;39;-41;0,4;0,135240137655597;NA;NA;NA;NA;NA
2021;11;39;-39;0,4;0;NA;NA;NA;NA;NA
2021;11;39;-25;0,36;0;NA;NA;NA;NA;NA
2021;11;39;-23;1,23;0,236670240897294;NA;NA;NA;NA;NA
2021;11;39;-21;3,8;0,912870929175277;NA;NA;NA;NA;NA
2021;11;39;-19;4,3;0,811440825933579;NA;NA;NA;NA;NA
2021;11;39;-17;4,47;0,77763079151968;NA;NA;NA;NA;NA
2021;11;39;-9;7,63;0,642390653864084;NA;NA;NA;NA;NA
2021;11;39;-7;6,56;0,676200688277983;NA;NA;NA;NA;NA
2021;11;39;-5;10,74;0,811440825933579;NA;NA;NA;NA;NA
2021;11;39;-3;0,83;0,135240137655597;NA;NA;NA;NA;NA
2021;11;41;-39;0,2;0;NA;NA;NA;NA;NA
2021;11;41;-27;0,43;0,101430103241697;NA;NA;NA;NA;NA
2021;11;41;-25;0,36;0,135240137655597;NA;NA;NA;NA;NA
2021;11;41;-23;1,54;0,37191037855289;NA;NA;NA;NA;NA
2021;11;41;-21;3,16;0,642390653864084;NA;NA;NA;NA;NA
2021;11;41;-19;7,37;0,77763079151968;NA;NA;NA;NA;NA
2021;11;41;-17;8,76;0,710010722691882;NA;NA;NA;NA;NA
2021;11;41;-15;6;0,912870929175277;NA;NA;NA;NA;NA
2021;11;41;-13;9,03;1,14954117007257;NA;NA;NA;NA;NA
2021;11;41;-11;19,07;1,79193182393665;NA;NA;NA;NA;NA
